date,intraday_sentiment_index,intraday_item_count,intraday_no_posts,overnight_sentiment_index,overnight_item_count,overnight_no_posts,open,high,low,close,volume,vix_open,vix_high,vix_low,vix_close,vix_volume,kospi_ret,kosdaq_ret,vkospi_change,log_ret,realized_vol,parkinson_vol,realized_vol_lag1,realized_vol_lag2,realized_vol_lag3,log_ret_lag1,vkospi_change_lag1,sentiment_intraday,sentiment_overnight,target_vol_5d,target_vol_pk
2026-03-19,0.0902970870931,14,0,0.000646177848466,16,0,50300.0,50400.0,49900.0,50000.0,1164390.0,25.6000003815,27.5200004578,23.5400009155,24.0599994659,0.0,-0.027689404011756263,-0.018112512347757632,0.023530497410194036,-0.02955880224154439,0.018872436445867488,0.00598769869641702,0.012586063266903681,0.015283570186906407,0.017541881966739933,0.0038910554929667217,0.029595716913284942,0.0902970870931,-0.0263264034947,0.018663003755791895,0.008366162020636586
2026-03-20,-0.0362488758974,23,0,-0.0263264034947,22,0,50100.0,50600.0,49900.0,50000.0,1270502.0,24.4599990845,29.2800006866,23.6800003052,26.7800006866,0.0,0.003114927304790473,0.015653248027335174,0.0030600329880989645,0.0,0.018663003755791895,0.008366162020636586,0.018872436445867488,0.012586063266903681,0.015283570186906407,-0.02955880224154439,0.023530497410194036,-0.0362488758974,-0.0798687315584,0.03365506829547676,0.025693025388926885
2026-03-23,-0.0594164674112,24,0,-0.0798687315584,17,0,48900.0,48950.0,46900.0,46900.0,2105077.0,30.0400009155,31.0400009155,20.2800006866,26.1499996185,0.0,-0.06714807172068243,-0.05725058940103121,0.12105270641891071,-0.06400532997591243,0.03365506829547676,0.025693025388926885,0.018663003755791895,0.018872436445867488,0.012586063266903681,0.0,0.0030600329880989645,-0.0594164674112,-0.145111005637,0.03519959377143796,0.025639509846656177
2026-03-24,-0.0767555158133,17,0,-0.145111005637,23,0,48300.0,49050.0,47000.0,48200.0,1301472.0,25.9099998474,27.9400005341,25.6399993896,26.9500007629,0.0,0.027040782875872117,0.02213467097761353,0.034278338432104594,0.027341345604320864,0.03519959377143796,0.025639509846656177,0.03365506829547676,0.018663003755791895,0.018872436445867488,-0.06400532997591243,0.12105270641891071,-0.0767555158133,0.0314778864266,0.03724377876416438,0.01756683479070975
2026-03-25,0.0493110888871,36,0,0.0314778864266,31,0,49650.0,50300.0,48850.0,49050.0,1232140.0,25.7900009155,26.6700000763,24.8199996948,25.3299999237,0.0,0.015771847983059188,0.03341842504920354,-0.05519623709378531,0.017481164954817406,0.03724377876416438,0.01756683479070975,0.03519959377143796,0.03365506829547676,0.018663003755791895,0.027341345604320864,0.034278338432104594,0.0493110888871,-0.0176481195915,0.03559155663304906,0.017107681399698867
2026-03-26,-0.0564921011681,19,0,-0.0176481195915,21,0,49400.0,49850.0,48450.0,48650.0,1231315.0,26.4899997711,28.4899997711,26.1200008392,27.4400005341,0.0,-0.03274279743849066,-0.01995545687752218,-0.027195742808490055,-0.008188377379358033,0.03559155663304906,0.017107681399698867,0.03724377876416438,0.03519959377143796,0.03365506829547676,0.017481164954817406,-0.05519623709378531,-0.0564921011681,-0.0270058442814,0.03573626415453231,0.023209953249246594
2026-03-27,0.0146077061421,22,0,-0.0270058442814,18,0,47550.0,48800.0,46950.0,48800.0,1271649.0,27.5400009155,31.6499996185,27.5400009155,31.0499992371,0.0,-0.003961716589601455,0.0042754054107606125,0.012453461071286557,0.0030785042270873733,0.03573626415453231,0.023209953249246594,0.03559155663304906,0.03724377876416438,0.03519959377143796,-0.008188377379358033,-0.027195742808490055,0.0146077061421,-0.113711628248,0.024409354884761564,0.014687502567260627
2026-03-30,-0.0176442623874,23,0,-0.113711628248,17,0,46850.0,47600.0,46450.0,47100.0,1053235.0,30.7900009155,31.5200004578,29.3299999237,30.6100006104,0.0,-0.030156715411874035,-0.030653127527485512,0.013603422100567213,-0.03545731183672944,0.024409354884761564,0.014687502567260627,0.03573626415453231,0.03559155663304906,0.03724377876416438,0.0030785042270873733,0.012453461071286557,-0.0176442623874,-0.00114759816764,0.021800161623030147,0.016918335799932443
2026-03-31,-0.178210090877,16,0,-0.00114759816764,6,0,46400.0,46800.0,45500.0,45800.0,1706215.0,29.5300006866,29.6399993896,25.0799999237,25.25,0.0,-0.04353934989936729,-0.05063505177643841,0.000813603494559056,-0.027988909902232784,0.021800161623030147,0.016918335799932443,0.024409354884761564,0.03573626415453231,0.03559155663304906,-0.03545731183672944,0.013603422100567213,-0.178210090877,0.065901165078,0.034563985835393565,0.0240003816423928
2026-04-01,-0.00272107722994,30,0,0.065901165078,11,0,47200.0,48500.0,46600.0,48250.0,1269138.0,24.2999992371,25.3500003815,23.5,24.5400009155,0.0,0.08099259314848242,0.0588483732274186,0.002761310939958293,0.05211173666485575,0.034563985835393565,0.0240003816423928,0.021800161623030147,0.024409354884761564,0.03573626415453231,-0.027988909902232784,0.000813603494559056,-0.00272107722994,0.00422963923807,0.04334881284057764,0.04858248869687118
2026-04-02,0.0186600803996,23,0,0.00422963923807,18,0,48650.0,48900.0,45100.0,45400.0,1527044.0,26.7800006866,27.8899993896,23.8700008392,23.8700008392,0.0,-0.045682489554427864,-0.0551020381158949,-0.0454623740767574,-0.060883722737692596,0.04334881284057764,0.04858248869687118,0.034563985835393565,0.021800161623030147,0.024409354884761564,0.05211173666485575,0.002761310939958293,0.0186600803996,-0.0297971608383,0.04274348766929927,0.018379263531400816
2026-04-03,-0.155339256246,33,0,-0.0297971608383,19,0,46300.0,46450.0,45050.0,45200.0,1076743.0,,,,,,0.027001032478869518,0.00699029774552736,0.0032200688784565523,-0.004415018209116831,0.04274348766929927,0.018379263531400816,0.04334881284057764,0.034563985835393565,0.021800161623030147,-0.060883722737692596,-0.0454623740767574,-0.155339256246,-0.0827751816578,0.0412509107023885,0.019472108057957335
2026-04-06,-0.0104136173054,29,0,-0.0827751816578,34,0,45000.0,45450.0,44000.0,44850.0,1223887.0,24.9300003052,25.2999992371,23.7800006866,24.1700000763,0.0,0.01348976783637407,-0.01551814080488863,0.009095565484485115,-0.007773498333380363,0.0412509107023885,0.019472108057957335,0.04274348766929927,0.04334881284057764,0.034563985835393565,-0.004415018209116831,0.0032200688784565523,-0.0104136173054,-0.0903527352255,0.043654496575439294,0.02863455997145005
2026-04-07,-0.0775412598126,41,0,-0.0903527352255,24,0,45050.0,47250.0,45050.0,46400.0,1991813.0,25.0900001526,28.0,24.3400001526,25.7800006866,0.0,0.008122393356619132,-0.010210731196053141,-0.0025182586967233012,0.0339758707274045,0.043654496575439294,0.02863455997145005,0.0412509107023885,0.04274348766929927,0.04334881284057764,-0.007773498333380363,0.009095565484485115,-0.0775412598126,-0.0110773180229,0.038321475592601184,0.016918335799932443
2026-04-08,-0.00731527158496,27,0,-0.0110773180229,10,0,48400.0,48600.0,47250.0,47850.0,1615185.0,20.9699993134,22.1700000763,19.9099998474,21.0400009155,0.0,0.06645464088593828,0.04996854318787933,-0.03055105768576042,0.030771658666753687,0.038321475592601184,0.016918335799932443,0.043654496575439294,0.0412509107023885,0.04274348766929927,0.0339758707274045,-0.0025182586967233012,-0.00731527158496,-0.0678996009771,0.022241047195777092,0.012017950144773222
2026-04-09,0.0669289917466,17,0,-0.0678996009771,22,0,47900.0,47950.0,47000.0,47300.0,1128075.0,21.25,21.6299991608,19.4500007629,19.4899997711,0.0,-0.016193858798109546,-0.012789610352791822,-0.06701414217449873,-0.011560822401075971,0.022241047195777092,0.012017950144773222,0.038321475592601184,0.043654496575439294,0.0412509107023885,0.030771658666753687,-0.03055105768576042,0.0669289917466,0.0904236880019,0.021134231804766288,0.007570199450012165
2026-04-10,-0.00360980623191,16,0,0.0904236880019,9,0,47550.0,47900.0,47300.0,47700.0,691399.0,19.7099990845,20.2800006866,18.8299999237,19.2299995422,0.0,0.013897419484576854,0.016251976645327817,-0.08465550473251068,0.008421102396408345,0.021134231804766288,0.007570199450012165,0.022241047195777092,0.038321475592601184,0.043654496575439294,-0.011560822401075971,-0.06701414217449873,-0.00360980623191,0.0419895732638,0.02283574684587974,0.014101337794641648
2026-04-13,0.00360183589037,20,0,0.0419895732638,18,0,46550.0,47400.0,46300.0,47000.0,829991.0,21.1700000763,21.5799999237,18.9599990845,19.1200008392,0.0,-0.008613731093300669,0.005662276294411598,0.011231566123103002,-0.01478379618423698,0.02283574684587974,0.014101337794641648,0.021134231804766288,0.022241047195777092,0.038321475592601184,0.008421102396408345,-0.08465550473251068,0.00360183589037,-0.0759722608782,0.020287191579269913,0.011782167132615375
2026-04-14,-0.00302754483502,35,0,-0.0759722608782,12,0,48050.0,48900.0,47950.0,48100.0,1049751.0,18.7299995422,18.7600002289,17.8899993896,18.3600006104,0.0,0.027026950807129444,0.019841134829755688,-0.005399473172116268,0.02313457540165689,0.020287191579269913,0.011782167132615375,0.02283574684587974,0.021134231804766288,0.022241047195777092,-0.01478379618423698,0.011231566123103002,-0.00302754483502,0.112455057293,0.020268899717650803,0.01756683479070975
2026-04-15,-0.0383798349966,38,0,0.112455057293,21,0,49100.0,50300.0,48850.0,49600.0,1413990.0,18.1800003052,18.5,17.3999996185,18.1700000763,0.0,0.020506326756059765,0.026866907007865613,0.04124700946231944,0.030708656619166358,0.020268899717650803,0.01756683479070975,0.020287191579269913,0.02283574684587974,0.021134231804766288,0.02313457540165689,-0.005399473172116268,-0.0383798349966,-0.00336415337733,0.017723372549660374,0.011845772687722507
2026-04-16,-0.0861717386263,25,0,-0.00336415337733,27,0,50600.0,51200.0,50200.0,50600.0,1290032.0,18.0400009155,19.0900001526,17.7600002289,17.9400005341,0.0,0.021865804125912495,0.009104321330032392,-0.02928752866817953,0.01996074256253815,0.017723372549660374,0.011845772687722507,0.020268899717650803,0.020287191579269913,0.02283574684587974,0.030708656619166358,0.04124700946231944,-0.0861717386263,0.0668874944694,0.021177753342229325,0.011963766236819889
2026-04-17,-0.0491109315153,32,0,0.0668874944694,15,0,50700.0,50700.0,49700.0,50000.0,890443.0,18.1800003052,18.2399997711,16.8700008392,17.4799995422,0.0,-0.005496886518266388,0.006060858412469492,-0.03960913809504583,-0.011928570865273845,0.021177753342229325,0.011963766236819889,0.017723372549660374,0.020268899717650803,0.020287191579269913,0.01996074256253815,-0.02928752866817953,-0.0491109315153,0.0695596623948,0.023781739706647112,0.01216984306343439
2026-04-20,-0.0944548757943,17,0,0.0695596623948,26,0,49850.0,49850.0,48850.0,48850.0,1125279.0,19.5799999237,19.9899997711,18.7700004578,18.8700008392,0.0,0.004378377489743396,0.004102543613021804,0.03663265013506001,-0.02326862693935433,0.023781739706647112,0.01216984306343439,0.021177753342229325,0.017723372549660374,0.020268899717650803,-0.011928570865273845,-0.03960913809504583,-0.0944548757943,-0.0282315470742,0.022180984093710356,0.009215953805914152
2026-04-21,0.00597189259518,35,0,-0.0282315470742,20,0,49150.0,49250.0,48500.0,48950.0,1316511.0,19.1800003052,20.8500003815,18.75,19.5,0.0,0.02687120930313539,0.0035515866516517124,0.025700286499372643,0.0020449904877276478,0.022180984093710356,0.009215953805914152,0.023781739706647112,0.021177753342229325,0.017723372549660374,-0.02326862693935433,0.03663265013506001,0.00597189259518,-0.0212100139496,0.016444488052231285,0.009906388811043661
2026-04-22,-0.095267655184,18,0,-0.0212100139496,14,0,48750.0,48900.0,48100.0,48450.0,1143499.0,19.0300006866,19.5400009155,18.6800003052,18.9200000763,0.0,0.004600832703428089,0.001771074335367912,0.009445853365086493,-0.010267030639744145,0.016444488052231285,0.009906388811043661,0.022180984093710356,0.023781739706647112,0.021177753342229325,0.0020449904877276478,0.025700286499372643,-0.095267655184,0.00748147105996,0.009989844527458859,0.022199861569483167
2026-04-23,-0.0505603673688,29,0,0.00748147105996,17,0,49400.0,49600.0,47800.0,48400.0,1658254.0,19.4200000763,21.5599994659,18.7000007629,19.3099994659,0.0,0.008978060483150793,-0.0057823997953690325,0.03599069559933016,-0.0010325246141892643,0.009989844527458859,0.022199861569483167,0.016444488052231285,0.022180984093710356,0.023781739706647112,-0.010267030639744145,0.009445853365086493,-0.0505603673688,0.0765333900967,0.009852149278098597,0.00626242592528505
2026-04-24,-0.00298218359655,7,0,0.0765333900967,19,0,48150.0,48200.0,47700.0,48050.0,1064052.0,18.8899993896,19.3500003815,18.4599990845,18.7099990845,0.0,-2.7796136956521285e-05,0.024835706626346116,-0.008736927033002636,-0.007257678306284528,0.009852149278098597,0.00626242592528505,0.009989844527458859,0.016444488052231285,0.022180984093710356,-0.0010325246141892643,0.03599069559933016,-0.00298218359655,-0.0745002816619,0.007391565824287843,0.011098982913854786
2026-04-27,-0.117191312206,34,0,-0.0745002816619,33,0,48250.0,49150.0,48250.0,48450.0,1436742.0,19.2099990845,19.2700004578,18.0200004578,18.0200004578,0.0,0.0212984325542038,0.018387197970030505,0.025621160026658693,0.00829020292047366,0.007391565824287843,0.011098982913854786,0.009852149278098597,0.009989844527458859,0.016444488052231285,-0.007257678306284528,-0.008736927033002636,-0.117191312206,-0.070835857934,0.008582612235486491,0.01229441510853015
2026-04-28,-0.0463466089308,25,0,-0.070835857934,19,0,48500.0,49350.0,48350.0,48850.0,1274968.0,18.2999992371,19.4300003052,17.7800006866,17.8299999237,0.0,0.003921233444653669,-0.008682316515871792,0.0009095043828403909,0.008222040152016457,0.008582612235486491,0.01229441510853015,0.007391565824287843,0.009852149278098597,0.009989844527458859,0.00829020292047366,0.025621160026658693,-0.0463466089308,-0.0872707947464,0.008299143898567785,0.012383143956204708
2026-04-29,-0.084329681708,26,0,-0.0872707947464,26,0,48850.0,49000.0,48000.0,48400.0,1123582.0,17.8299999237,19.0,17.8099994659,18.8099994659,0.0,0.007482828091203543,0.00384262164890779,0.010310302059358956,-0.00925456476620575,0.008299143898567785,0.012383143956204708,0.008582612235486491,0.007391565824287843,0.009852149278098597,0.008222040152016457,0.0009095043828403909,-0.084329681708,-0.0637315776768,0.013204777835090753,0.018847609685510924
2026-04-30,-0.453173529375,4,0,-0.0637315776768,22,0,48500.0,48550.0,47050.0,47300.0,1484406.0,18.6800003052,18.7299995422,16.8700008392,16.8899993896,0.0,-0.013849971987185381,-0.023137801088446073,-0.022382883293628163,-0.02298951822469872,0.013204777835090753,0.018847609685510924,0.008299143898567785,0.008582612235486491,0.007391565824287843,-0.00925456476620575,0.010310302059358956,-0.453173529375,-0.0775524129876,0.013121506437175221,0.012043319548038148
2026-05-08,-0.0191615327072,26,0,0.0510185444208,34,0,45950.0,47400.0,45600.0,46000.0,3381737.0,17.3700008392,17.5300006866,16.8199996948,17.1900005341,0.0,0.0010608452394504477,0.007096294684159372,-0.00855409065311771,0.01643872634315994,0.016726268367216007,0.023250434062731622,0.008363168805129004,0.012053389417064618,0.013121506437175221,-0.02293929094625323,0.016182651694643637,-0.0191615327072,-0.167932081294,0.01796132212775437,0.023761564512370954
2026-05-11,-0.1292321626,25,0,-0.167932081294,40,0,46350.0,46400.0,44600.0,44700.0,2628330.0,18.2099990845,18.4699993134,17.8999996185,18.3799991608,0.0,0.042334640238747195,-0.0003146919771236175,0.08043658604644731,-0.0286678948695718,0.01796132212775437,0.023761564512370954,0.016726268367216007,0.008363168805129004,0.012053389417064618,0.01643872634315994,-0.00855409065311771,-0.1292321626,-0.130549994074,0.01845889904037626,0.033544329598556966
2026-05-12,-0.059715960376,45,0,-0.130549994074,37,0,45000.0,45100.0,42650.0,43550.0,2900712.0,18.7700004578,19.1000003815,17.9200000763,17.9899997711,0.0,-0.023161136682916986,-0.02350703011773185,0.0669175487619888,-0.026063798321011404,0.01845889904037626,0.033544329598556966,0.01796132212775437,0.016726268367216007,0.008363168805129004,-0.0286678948695718,0.08043658604644731,-0.059715960376,0.00105296043766,0.018452050193959953,0.030449716114994058
2026-05-13,-0.167032301846,27,0,0.00105296043766,20,0,43950.0,44500.0,42300.0,42950.0,2337765.0,17.9799995422,18.3999996185,17.7600002289,17.8700008392,0.0,0.02594036132350226,-0.0020032091987956264,0.08234314577107787,-0.013873054868247378,0.018452050193959953,0.030449716114994058,0.01845889904037626,0.01796132212775437,0.016726268367216007,-0.026063798321011404,0.0669175487619888,-0.167032301846,-0.0914078341618,0.04023463608355903,0.039849477871407336
2026-05-14,0.039093852881,36,0,-0.0914078341618,32,0,43000.0,45950.0,43000.0,45950.0,3640858.0,17.8600006104,18.0799999237,17.2000007629,17.2600002289,0.0,0.017364904389842967,0.011959500996276252,-0.04361058666477095,0.06751720037143169,0.04023463608355903,0.039849477871407336,0.018452050193959953,0.01845889904037626,0.01796132212775437,-0.013873054868247378,0.08234314577107787,0.039093852881,-0.0682997892483,0.043981436623507994,0.041526900035791174
2026-05-15,-0.0427686196088,51,0,-0.0682997892483,24,0,46400.0,46400.0,43300.0,44000.0,2235112.0,18.0699996948,19.2700004578,17.7999992371,18.4300003052,0.0,-0.06312181406832941,-0.05281052626824246,0.024388148169370974,-0.043364214883434914,0.043981436623507994,0.041526900035791174,0.04023463608355903,0.018452050193959953,0.01845889904037626,0.06751720037143169,-0.04361058666477095,-0.0427686196088,0.00439408451987,0.044898417159165566,0.03026314722245948
2026-05-18,-0.131146675377,43,0,0.00439408451987,37,0,43750.0,43750.0,41600.0,42450.0,1876958.0,19.25,19.4400005341,17.7000007629,17.8199996948,0.0,0.0030461300022675067,-0.016716812523203273,-0.008873411273902067,-0.03586272116090489,0.044898417159165566,0.03026314722245948,0.043981436623507994,0.04023463608355903,0.018452050193959953,-0.043364214883434914,0.024388148169370974,-0.131146675377,-0.165751675222,0.04446077601025806,0.03420489909261002
2026-05-19,-0.0848795897871,33,0,-0.165751675222,22,0,42350.0,43350.0,40950.0,41600.0,1545131.0,18.0100002289,18.3600006104,17.6599998474,18.0599994659,0.0,-0.033054802410157444,-0.024351564272937762,-0.021016057330306346,-0.020226745490138757,0.04446077601025806,0.03420489909261002,0.044898417159165566,0.043981436623507994,0.04023463608355903,-0.03586272116090489,-0.008873411273902067,-0.0848795897871,-0.085306238807,0.046054363245391305,0.0380043837962322
2026-05-20,-0.171954511179,37,0,-0.085306238807,33,0,41850.0,42400.0,39800.0,40150.0,2019858.0,18.1700000763,18.1800003052,17.1299991608,17.4400005341,0.0,-0.008661291483013292,-0.026435480238472895,-0.015846870400525348,-0.03547772687444696,0.046054363245391305,0.0380043837962322,0.04446077601025806,0.044898417159165566,0.043981436623507994,-0.020226745490138757,-0.021016057330306346,-0.171954511179,-0.248613511538,0.034148054037960396,0.023269204239926542
2026-05-21,-0.0909085066331,40,0,-0.248613511538,40,0,40550.0,42100.0,40500.0,41800.0,1732522.0,17.5799999237,17.8700008392,16.6000003815,16.7600002289,0.0,0.08079714724144021,0.04616830699238634,-0.0005606166930293636,0.0402738991379399,0.034148054037960396,0.023269204239926542,0.046054363245391305,0.04446077601025806,0.044898417159165566,-0.03547772687444696,-0.015846870400525348,-0.0909085066331,-0.169506139027,0.03191936137548232,0.016435181144433746
2026-05-22,-0.11948992631,47,0,-0.169506139027,38,0,42000.0,42600.0,41450.0,41850.0,1413790.0,16.8299999237,17.3899993896,16.4599990845,16.7000007629,0.0,0.004101312625509279,0.048670890926563314,-0.06307223836798796,0.0011954574047737313,0.03191936137548232,0.016435181144433746,0.034148054037960396,0.046054363245391305,0.04446077601025806,0.0402738991379399,-0.0005606166930293636,-0.11948992631,-0.0152492210452,0.028591002588786545,0.020188832269056763
2026-05-28,-0.0817416588396,22,0,-0.10768683105,40,0,40300.0,41300.0,38500.0,40100.0,2571868.0,16.7600002289,16.8500003815,15.6099996567,15.7399997711,0.0,-0.005289402663164082,-0.02571773343645566,0.011518599049282475,-0.00992563979996993,0.024245851886602145,0.04216195414233966,0.029018433961743903,0.028591002588786545,0.03191936137548232,-0.02318590746881049,0.03874611542244207,-0.0817416588396,-0.185235630566,0.026274521683154427,0.05052100444004774
2026-05-29,-0.0643791970706,16,0,-0.185235630566,36,0,40450.0,44000.0,40450.0,41950.0,7448112.0,15.8100004196,15.8800001144,15.220000267,15.3199996948,0.0,0.034917696415062364,-0.027131383897429653,0.03647737478233428,0.04510209860069175,0.026274521683154427,0.05052100444004774,0.024245851886602145,0.029018433961743903,0.028591002588786545,-0.00992563979996993,0.011518599049282475,-0.0643791970706,-0.101929087823,0.027366473596087383,0.09651096506029162
2026-06-01,-0.156469426759,16,0,-0.101929087823,42,0,43000.0,48500.0,41300.0,42700.0,11795777.0,15.8800001144,16.3400001526,15.7100000381,16.0499992371,0.0,0.036174057094032125,-0.023315862569351184,-0.0005387931164825781,0.017720487321363783,0.027366473596087383,0.09651096506029162,0.026274521683154427,0.024245851886602145,0.029018433961743903,0.04510209860069175,0.03647737478233428,-0.156469426759,-0.0387736334667,0.026737144224639617,0.0313159718338154
2026-06-02,-0.0590237904723,50,0,-0.0387736334667,40,0,43300.0,43300.0,41100.0,42550.0,3434966.0,16.2800006866,16.2900009155,15.7100000381,15.7700004578,0.0,0.0014906309628797592,-0.023121749102661956,-0.008388629897621028,-0.003519065215195732,0.026737144224639617,0.0313159718338154,0.027366473596087383,0.026274521683154427,0.024245851886602145,0.017720487321363783,-0.0005387931164825781,-0.0590237904723,-0.095686080967,0.02430978334919896,0.01999675064364152
2026-06-08,-0.0539822502559,24,0,-0.0697621159742,63,0,37850.0,39800.0,37750.0,38600.0,2625755.0,20.2900009155,20.3500003815,17.9400005341,18.9200000763,0.0,-0.086494279834287,-0.09522140037675428,0.04251989867007792,-0.041857727393787236,0.02585409662720684,0.031758539251752406,0.032933257395909424,0.02430978334919896,0.026737144224639617,-0.04255961441879589,0.0,-0.0539822502559,-0.056662140407,0.027670567918160496,0.021341983937469423
2026-06-09,-0.0246830113465,55,0,-0.056662140407,31,0,38850.0,40100.0,38700.0,39500.0,2013579.0,18.1900005341,23.3400001526,17.5200004578,19.8700008392,0.0,0.07866278703988659,0.0600648803804064,0.17439514537507006,0.02304839543629109,0.027670567918160496,0.021341983937469423,0.02585409662720684,0.032933257395909424,0.02430978334919896,-0.041857727393787236,0.04251989867007792,-0.0246830113465,-0.0976194337672,0.027795036333682455,0.02669600406694162
2026-06-10,-0.199771649805,75,0,-0.0976194337672,45,0,38700.0,39100.0,37400.0,38150.0,2127595.0,20.1000003815,22.6599998474,20.0599994659,22.2199993134,0.0,-0.04627004030917237,-0.016859483236135127,-0.032077591591677716,-0.03477491417661013,0.027795036333682455,0.02669600406694162,0.027670567918160496,0.02585409662720684,0.032933257395909424,0.02304839543629109,0.17439514537507006,-0.199771649805,-0.172514690084,0.036410642251574164,0.05047051927791246
2026-06-11,-0.0321064856711,22,0,-0.172514690084,51,0,37150.0,39700.0,36500.0,39300.0,2013343.0,21.25,22.5900001526,19.3600006104,19.4400005341,0.0,0.004276288126426035,0.046504253081989445,-0.011955735920148884,0.02969876114474964,0.036410642251574164,0.05047051927791246,0.027795036333682455,0.027670567918160496,0.02585409662720684,-0.03477491417661013,-0.032077591591677716,-0.0321064856711,-0.0273860241371,0.04229184840291089,0.038945581390000816
